,NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
2974,70062,0.24821002386634844,0.15789473684210525,0.03474320241691843,0.018726591760299626,0.3482142857142857,0.36077844311377244,0.20498614958448755,0.3674698795180723
2975,70068,0.09977827050997783,0.0988120950323974,0.011730205278592375,0.0,0.6539379474940334,0.4027538726333907,0.36752136752136755,0.047493403693931395
2976,70070,0.20855614973262032,0.0,0.037197231833910036,0.0,0.0,0.38697318007662834,0.2517985611510791,0.0
2977,70114,0.25252525252525254,0.11609907120743033,0.07790697674418605,0.012702078521939953,0.5473684210526316,0.4423380726698262,0.42153846153846153,0.04905660377358491
2978,70129,0.18214285714285713,0.1111111111111111,0.10215053763440861,0.037037037037037035,0.33707865168539325,0.572463768115942,0.5854922279792746,0.0
2979,70130,0.21875,0.0,0.14622641509433962,0.007425742574257425,0.5825242718446602,0.6276595744680851,0.529126213592233,0.22959183673469388
2980,70131,0.0663265306122449,0.11988304093567251,0.07505686125852919,0.02385496183206107,0.5666666666666667,0.21724137931034482,0.3444592790387183,0.05673758865248227
2981,70345,0.17715617715617715,0.05044843049327354,0.09382151029748284,0.037037037037037035,0.24210526315789474,0.17624521072796934,1.0,0.0
2983,70360,0.0,0.007863695937090432,0.03729903536977492,0.0,0.562015503875969,0.5409429280397022,0.25555555555555554,0.06037735849056604
2984,70363,0.09650582362728785,0.14025974025974025,0.04927536231884058,0.03787878787878788,0.7487179487179487,0.5855855855855856,0.34459459459459457,0.0
2985,70403,0.4738562091503268,0.036601307189542485,0.051626591230551626,0.04171704957678356,0.8283712784588442,0.4592,0.36462093862815886,0.0
2986,70435,0.042071197411003236,0.05773420479302832,0.03413284132841329,0.0,0.19117647058823528,0.1762114537444934,0.33707865168539325,0.0
2987,70437,0.10179640718562874,0.08484848484848485,0.015517241379310345,0.0,0.9523809523809523,0.4497354497354497,0.11538461538461539,0.38461538461538464
2989,70535,0.12159329140461216,0.1266540642722117,0.09211986681465038,0.04519774011299435,0.42452830188679247,0.5096774193548387,0.273224043715847,0.1320754716981132
2992,70116,0.4805194805194805,0.09712230215827339,0.13191489361702127,0.0,0.5283018867924528,0.5412844036697247,0.2918918918918919,0.2288135593220339
2993,70118,0.0,0.040892193308550186,0.10142348754448399,0.008453680873547023,0.6305882352941177,0.5010940919037199,0.29959514170040485,0.14821763602251406
2994,70123,0.1987179487179487,0.0677382319173364,0.030042918454935622,0.008760951188986232,0.3,0.29545454545454547,0.0574468085106383,0.023872679045092837
2995,70357,0.04310344827586207,0.0,0.0,0.3488372093023256,0.3815789473684211,0.45098039215686275,0.3488372093023256,0.0
2996,70364,0.20745542949756887,0.07264957264957266,0.04806022003474233,0.014976958525345621,0.39906103286384975,0.28153153153153154,0.4613935969868173,0.3283018867924528
2997,70395,0.0,0.04285714285714286,0.0,0.0,1.0,0.76,0.52,0.0
2998,70422,0.23825503355704697,0.14842300556586271,0.06376360808709176,0.13836477987421383,0.33695652173913043,0.4879679144385027,0.27530364372469635,0.0
2999,70005,0.04597701149425287,0.05584415584415584,0.04201680672268908,0.012457178449081284,1.0,0.08409090909090909,0.2146118721461187,0.0856269113149847
3000,70047,0.0,0.03918722786647315,0.0,0.0,0.42857142857142855,0.47619047619047616,0.0737913486005089,0.45588235294117646
3001,70390,0.41089108910891087,0.07692307692307693,0.04424778761061947,0.0,0.2826086956521739,0.41042345276872966,0.0,0.6304347826086957
3002,70058,0.30726256983240224,0.05423728813559322,0.0382262996941896,0.034856700232378,0.6126760563380281,0.3568147013782542,0.2221246707638279,0.07578947368421053
3003,70084,0.3333333333333333,0.060209424083769635,0.0,0.0,0.7919463087248322,0.648,0.5555555555555556,0.0
3004,70085,0.04854368932038835,0.12571428571428572,0.13861386138613863,0.0,0.9484536082474226,0.391304347826087,0.38235294117647056,0.0
3005,70094,0.28241206030150756,0.06734816596512327,0.0472193074501574,0.03486238532110092,0.32727272727272727,0.3952802359882006,0.35328753680078506,0.14285714285714285
3006,70726,0.1100123609394314,0.0,0.035758323057953144,0.01996615905245347,0.44387755102040816,0.22429906542056074,0.33477011494252873,0.019543973941368076
3007,70730,0.1076923076923077,0.0,0.20833333333333334,0.0,0.0,0.30103806228373703,0.0,0.0
3008,70737,0.18104906937394247,0.011351153423654338,0.031025349981082105,0.014382740711146624,0.4497354497354497,0.3076923076923077,0.2410958904109589,0.020654044750430294
3009,70760,0.0,0.0,0.0,0.0,0.41509433962264153,0.3597560975609756,0.2356020942408377,0.0
3010,70764,0.13849765258215962,0.06493506493506493,0.0,0.049738219895287955,0.6066350710900474,0.16712328767123288,0.23908918406072105,0.35555555555555557
3012,70778,0.0,0.0,0.009174311926605505,0.0,0.8857142857142857,0.16666666666666666,0.0,0.0
3013,70802,0.09473684210526316,0.05962059620596206,0.10759493670886076,0.088,0.3457142857142857,0.4536784741144414,0.447900466562986,0.0525
3014,70807,0.043478260869565216,0.06415094339622641,0.0,0.07042253521126761,0.6620689655172414,0.41852487135506006,0.5240464344941956,0.11864406779661017
3015,70815,0.12460063897763578,0.03482045701849837,0.0,0.015262110152621102,0.0,0.4215500945179584,0.18693693693693694,0.08872458410351201
3017,57770,0.18333333333333332,0.08641975308641975,0.417910447761194,0.0,0.6442953020134228,0.1595744680851064,0.1686746987951807,0.12903225806451613
3021,59457,0.1774193548387097,0.056133056133056136,0.011142061281337047,0.05593220338983051,1.0,0.5205479452054794,0.5147058823529411,0.0
3022,60073,0.11693548387096774,0.06105990783410138,0.01772002362669817,0.010609275538041831,0.3905325443786982,0.25614489003880986,0.16649848637739656,0.18568232662192394
3023,60077,0.0603448275862069,0.09403669724770643,0.03803486529318542,0.07025089605734768,0.5675675675675675,0.0,0.13443396226415094,0.12033195020746888
3024,60089,0.0,0.047619047619047616,0.014971927635683094,0.013116883116883117,0.0,0.0,0.11836734693877551,0.0375
3025,60110,0.05985915492957746,0.03175775480059084,0.0,0.00951683748169839,0.5580952380952381,0.3865168539325843,0.5426195426195426,0.045454545454545456
3026,60115,0.025089605734767026,0.04389086595492289,0.04597701149425287,0.02885345482156416,0.42990654205607476,0.6196403872752421,0.5364806866952789,0.14647887323943662
3027,60118,0.23863636363636365,0.009074410163339383,0.015592515592515593,0.0,0.29411764705882354,0.0,0.21364985163204747,0.027777777777777776
3028,60010,0.11842105263157894,0.05098684210526316,0.026812313803376366,0.01214400859752821,0.0,0.0,0.0,0.14595375722543352
3029,60016,0.22764227642276422,0.06775956284153005,0.06830238726790451,0.026909878995846126,0.23880597014925373,0.036016949152542374,0.21074964639321075,0.09801324503311258
3031,60035,0.0,0.0,0.04275286757038582,0.01602613972304341,0.0,0.0,0.21511627906976744,0.11178247734138973
3032,60081,0.0,0.07293666026871401,0.00819672131147541,0.0,0.047619047619047616,0.4838709677419355,0.0,0.0
3033,60099,0.11538461538461539,0.06504065040650407,0.012727272727272728,0.0,0.5484633569739953,0.4062111801242236,0.2621527777777778,0.07
3034,60102,0.058823529411764705,0.0,0.011652999568407424,0.007716049382716049,0.7037037037037037,0.15668202764976957,0.1308139534883721,0.03991596638655462
3035,60106,0.14634146341463414,0.010471204188481676,0.03762376237623762,0.017123287671232876,0.265993265993266,0.38257575757575757,0.23952095808383234,0.0
3037,60151,0.0,0.03435114503816794,0.0367816091954023,0.0064516129032258064,0.0,0.0,0.0,0.27586206896551724
3038,60154,0.045454545454545456,0.004878048780487805,0.023444544634806132,0.017169923031379514,0.42857142857142855,0.07446808510638298,0.08860759493670886,0.029556650246305417
3039,60901,0.2608695652173913,0.06404269513008673,0.039701074264362445,0.015025041736227046,0.5892351274787535,0.4309723889555822,0.46963562753036436,0.0
3040,60002,0.08955223880597014,0.018998272884283247,0.04585537918871252,0.018158236057068743,0.013888888888888888,0.17757009345794392,0.21254355400696864,0.0
3041,60014,0.0893854748603352,0.07042253521126761,0.031845145176397124,0.0044318383265378476,0.3106060606060606,0.3249581239530988,0.033391915641476276,0.07222222222222222
3042,60050,0.03488372093023256,0.021479713603818614,0.016237623762376238,0.009345794392523364,0.21311475409836064,0.3516819571865443,0.14068441064638784,0.0
3043,60060,0.060362173038229376,0.026785714285714284,0.034903047091412745,0.002054325496461995,0.29,0.12264150943396226,0.25622775800711745,0.0
3044,60131,0.0995850622406639,0.014380530973451327,0.013295346628679962,0.09325396825396826,0.3333333333333333,0.14782608695652175,0.22424242424242424,0.0670391061452514
3045,60148,0.09259259259259259,0.062264150943396226,0.014831294030404153,0.045257181028724114,0.2,0.08536585365853659,0.11764705882352941,0.062402496099843996
3046,60165,0.17316017316017315,0.11513157894736842,0.0,0.0,0.26666666666666666,0.35802469135802467,0.24444444444444444,0.0
3047,60192,0.0,0.08098591549295775,0.0,0.0031413612565445027,0.0,0.0,0.14743589743589744,0.04519774011299435
3048,60202,0.06944444444444445,0.2518939393939394,0.04122137404580153,0.005135730007336757,0.5933333333333334,0.05,0.2751677852348993,0.11277173913043478
3049,60411,0.12825860271115747,0.14285714285714285,0.05044371788883699,0.05365526492287056,0.2700587084148728,0.40525231719876414,0.2716823406478579,0.06443298969072164
3052,60540,0.7741935483870968,0.0,0.02476780185758514,0.0083791895947974,0.0,0.23952095808383234,0.4653179190751445,0.125
3054,60608,0.1110233109442908,0.13719692489651095,0.06779661016949153,0.030868167202572346,0.28601108033240996,0.3766404199475066,0.33958333333333335,0.10888610763454318
3055,60441,0.0440251572327044,0.027757487216946677,0.022395326192794548,0.012991699747383616,0.292817679558011,0.23173277661795408,0.11390532544378698,0.08391608391608392
3056,60409,0.12539184952978055,0.08560311284046693,0.06331045003813883,0.014285714285714285,0.4155405405405405,0.28815261044176704,0.23873873873873874,0.09444985394352483
3057,60417,0.03333333333333333,0.0,0.051685393258426963,0.0,0.2916666666666667,0.21658986175115208,0.2236024844720497,0.0
3058,60426,0.27920560747663553,0.18878248974008208,0.0921595598349381,0.06811145510835913,0.5040650406504065,0.337953091684435,0.3029535864978903,0.14220183486238533
3059,60446,0.018558951965065504,0.05726872246696035,0.010687732342007435,0.013056379821958458,0.0,0.0963855421686747,0.2039381153305204,0.16987179487179488
3062,60452,0.06598984771573604,0.021421616358325218,0.0,0.01650485436893204,0.17333333333333334,0.2612359550561798,0.14855875831485588,0.03827751196172249
3063,60453,0.1607898448519041,0.05577109602327837,0.04402847350382283,0.031241204615817617,0.11567164179104478,0.14338235294117646,0.16299559471365638,0.08801955990220049
3064,66535,0.2857142857142857,0.10416666666666667,0.02027027027027027,0.0,1.0,0.16666666666666666,0.6666666666666666,0.21428571428571427
3066,66605,0.09302325581395349,0.08361658735554045,0.005818786367414797,0.01048951048951049,0.7063492063492064,0.4410112359550562,0.3446601941747573,0.0
3067,66606,0.31690140845070425,0.042821158690176324,0.027918781725888325,0.0,0.2,0.0,0.33079847908745247,0.09565217391304348
3068,66615,0.0,0.0,0.056179775280898875,0.048879837067209775,0.0,0.0,1.0,0.0
3071,66049,0.0,0.0,0.03533278553820871,0.005543237250554324,0.4470588235294118,0.3472222222222222,0.22033898305084745,0.025295109612141653
3073,66030,0.05172413793103448,0.0,0.033216783216783216,0.011374876360039565,0.6923076923076923,0.35874439461883406,0.10515463917525773,0.03488372093023256
3075,66073,0.15,0.0,0.04602510460251046,0.0,0.0,0.2553191489361702,0.7647058823529411,0.0
3076,66092,0.0,0.014018691588785047,0.025839793281653745,0.0,1.0,0.8157894736842105,0.10526315789473684,0.0
3077,66106,0.10699001426533523,0.05704971475142624,0.0377541142303969,0.0,0.27702702702702703,0.37791932059447986,0.34942084942084944,0.0
3078,66204,0.24369747899159663,0.026422764227642278,0.10353866317169069,0.01626545217957059,0.5714285714285714,0.2217741935483871,0.12806539509536785,0.024324324324324326
3081,63389,0.09448818897637795,0.004724409448818898,0.022727272727272728,0.0,0.0,0.5443037974683544,0.1111111111111111,0.0
3082,63435,0.5614035087719298,0.021505376344086023,0.15428571428571428,0.02666666666666667,0.0,0.6666666666666666,0.7272727272727273,0.0
3083,63863,0.18,0.11267605633802817,0.10967741935483871,0.0,0.21153846153846154,0.4357142857142857,0.029411764705882353,0.19718309859154928
3085,63088,0.03597122302158273,0.17424242424242425,0.0,0.0220125786163522,1.0,0.0,0.40601503759398494,0.3172043010752688
3087,63111,0.20100502512562815,0.2422360248447205,0.12268188302425106,0.0,0.5617283950617284,0.5228519195612431,0.4441489361702128,0.5236220472440944
3088,63118,0.2696629213483146,0.10305343511450382,0.060650887573964495,0.007936507936507936,0.5225225225225225,0.42493638676844786,0.40059642147117297,0.22356495468277945
3090,63132,0.0,0.0,0.044,0.027594481103779243,0.0,0.4074074074074074,0.34794520547945207,0.08745247148288973
3091,63134,0.3588235294117647,0.02027027027027027,0.2336874051593323,0.00966183574879227,0.09433962264150944,0.09615384615384616,0.14968152866242038,0.01935483870967742
3092,63138,0.4647887323943662,0.08203125,0.18059299191374664,0.0,0.6178861788617886,0.3639291465378422,0.15041782729805014,0.19753086419753085
3093,63362,0.0,0.0,0.007385524372230428,0.0,0.6153846153846154,0.37142857142857144,0.21578947368421053,0.3157894736842105
3094,63376,0.0,0.006472491909385114,0.01981114608405851,0.008769598724422003,0.3316062176165803,0.13592233009708737,0.07770582793709528,0.03695150115473441
3095,60620,0.12244897959183673,0.09158600148920328,0.11618625277161862,0.019101123595505618,0.4235388310648519,0.3635509628933772,0.3081825133826153,0.11501831501831501
3096,60634,0.07148347425057648,0.08715473317243229,0.011684303350970017,0.021566683192860685,0.08598726114649681,0.20416666666666666,0.1222707423580786,0.048721071863580996
3097,60637,0.17054263565891473,0.14498933901918976,0.20827178729689808,0.05675954592363261,0.6081460674157303,0.5406032482598608,0.42088888888888887,0.17729908864954433
3098,60644,0.3241590214067278,0.08789808917197452,0.1606280193236715,0.02148997134670487,0.41317365269461076,0.4372568093385214,0.32149446494464945,0.0572987721691678
3101,60623,0.1641867624422781,0.1944209636517329,0.08942457231726283,0.05456852791878172,0.49793672627235214,0.4888283378746594,0.3821178821178821,0.116
3102,60629,0.12373225152129817,0.10995457986373959,0.06979911474293497,0.006172839506172839,0.4594142259414226,0.303862660944206,0.35520246027678115,0.10325318246110325
3103,60633,0.07692307692307693,0.19926873857404023,0.02945736434108527,0.0,0.672514619883041,0.08139534883720931,0.24793388429752067,0.0
3104,60638,0.056962025316455694,0.08155922038980509,0.019326500732064423,0.01192504258943782,0.3776978417266187,0.2881773399014778,0.1357142857142857,0.03359683794466403
3105,60640,0.43243243243243246,0.2034313725490196,0.07452054794520548,0.03628636809414842,0.356120826709062,0.5278810408921933,0.2942528735632184,0.15901639344262294
3106,60649,0.1513157894736842,0.13068181818181818,0.10481099656357389,0.08584686774941995,0.3875802997858672,0.3975373790677221,0.3882938026013772,0.04188948306595366
3107,60655,0.0547945205479452,0.0340599455040872,0.04082687338501292,0.0,0.25,0.14222222222222222,0.013100436681222707,0.0912863070539419
3109,60827,0.07083333333333333,0.11954459203036052,0.03933136676499508,0.05901639344262295,0.6311926605504588,0.31868131868131866,0.40460010454783063,0.15445544554455445
3110,60940,0.2727272727272727,0.013937282229965157,0.0,0.0,0.0,0.3111111111111111,0.25,0.0
3111,60631,0.17012448132780084,0.0873015873015873,0.010526315789473684,0.000966183574879227,0.0,0.45,0.1270358306188925,0.07958477508650519
3114,60018,0.09956709956709957,0.050119331742243436,0.03168754605747973,0.04665071770334928,0.3620689655172414,0.3324468085106383,0.2416452442159383,0.0
3115,60044,0.0,0.0,0.0477326968973747,0.004807692307692308,0.0,0.0,0.14,0.09137055837563451
3116,60068,0.08994708994708994,0.029940119760479042,0.017639077340569877,0.01924033836457124,0.0,0.03365384615384615,0.08275862068965517,0.0554675118858954
3118,58203,0.0,0.13783783783783785,0.09650053022269353,0.052096569250317665,0.3793103448275862,1.0,0.12857142857142856,0.2323943661971831
3120,58103,0.2909698996655518,0.03731859018659295,0.059973345179920035,0.011002444987775062,0.40828402366863903,0.5620915032679739,0.1861648016276704,0.06496519721577726
3122,67124,0.0,0.022151898734177215,0.05162523900573614,0.0,1.0,0.45454545454545453,0.4198473282442748,0.1595744680851064
3123,67502,0.050761421319796954,0.032511210762331835,0.01545253863134658,0.011423550087873463,0.0,0.5571428571428572,0.29152542372881357,0.07627118644067797
3124,63379,0.05138339920948617,0.015233949945593036,0.012086513994910942,0.0,0.8245614035087719,0.13230769230769232,0.27176220806794055,0.2608695652173913
3125,63383,0.0,0.05539358600583091,0.01759014951627089,0.047217537942664416,0.8291139240506329,0.2157676348547718,0.4103448275862069,0.0
3126,69130,0.2154696132596685,0.03225806451612903,0.02959830866807611,0.02032520325203252,1.0,0.15384615384615385,0.25,0.3333333333333333
3127,69341,0.07741935483870968,0.03756708407871199,0.018376722817764167,0.029850746268656716,0.84,0.3,0.06926406926406926,0.17355371900826447
3128,69153,0.0,0.0,0.09023941068139964,0.0,0.0,0.38,0.13333333333333333,0.0
3130,69210,0.0,0.0,0.0,0.06363636363636363,1.0,0.1,1.0,0.18518518518518517
3131,69357,0.0,0.0,0.05555555555555555,0.013761467889908258,0.0,0.0,0.17391304347826086,0.0
3132,69343,0.0,0.0,0.0,0.0,0.7307692307692307,0.8695652173913043,0.4,0.0
3133,69361,0.07926829268292683,0.07750759878419453,0.03969594594594594,0.016789087093389297,0.7933333333333333,0.3024193548387097,0.32934131736526945,0.19672131147540983
3135,69301,0.6326530612244898,0.016853932584269662,0.040289256198347105,0.0,1.0,0.34831460674157305,0.23404255319148937,0.0
